simNo10,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron07,1,5m50.952s,5m47.643s,0m18.901s
simNo10,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron08,1,6m58.449s,6m59.373s,0m17.794s
simNo10,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron09,1,160m46.190s,160m51.766s,0m48.918s
simNo10,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron10,1,172m32.449s,172m32.129s,0m49.352s
simNo10,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron09,1,3m54.396s,3m57.427s,0m8.946s
simNo10,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron10,1,4m22.641s,4m25.059s,0m9.177s
simNo1,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron09,1,5m23.059s,5m23.308s,0m18.591s
simNo1,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron10,1,6m56.425s,6m57.921s,0m18.460s
simNo1,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron11,1,163m15.119s,163m19.612s,0m49.843s
simNo1,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron03,1,174m43.659s,174m51.090s,0m50.220s
simNo1,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron03,1,3m59.853s,4m2.985s,0m9.994s
simNo1,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron04,1,4m23.972s,4m27.282s,0m9.366s
simNo2,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron11,1,5m29.597s,5m30.432s,0m17.862s
simNo2,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron03,1,6m43.591s,6m46.213s,0m17.394s
simNo2,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron04,1,161m14.881s,161m24.562s,0m51.721s
simNo2,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron05,1,175m54.114s,176m1.983s,0m52.929s
simNo2,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron10,1,3m56.685s,4m1.506s,0m9.677s
simNo2,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron11,1,4m34.551s,4m37.273s,0m10.488s
simNo3,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron04,1,5m35.810s,5m35.567s,0m17.555s
simNo3,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron05,1,6m51.794s,6m55.603s,0m19.575s
simNo3,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron06,1,280m26.792s,280m40.393s,1m33.431s
simNo3,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron07,1,175m58.277s,176m3.540s,0m51.146s
simNo3,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron11,1,4m0.679s,4m6.387s,0m10.211s
simNo3,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron03,1,4m37.079s,4m43.235s,0m9.746s
simNo4,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron06,1,10m32.542s,10m32.440s,0m30.468s
simNo4,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron07,1,7m11.421s,7m12.542s,0m18.069s
simNo4,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron08,1,163m48.444s,163m54.218s,0m48.950s
simNo4,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron09,1,177m8.123s,177m10.765s,0m49.691s
simNo4,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron04,1,3m57.736s,4m5.742s,0m9.932s
simNo4,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron05,1,4m37.459s,4m41.585s,0m9.031s
simNo5,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron08,1,5m44.138s,5m45.586s,0m18.024s
simNo5,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron09,1,7m22.260s,7m22.992s,0m18.889s
simNo5,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron10,1,160m50.966s,161m5.046s,0m49.354s
simNo5,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron11,1,182m25.190s,182m34.255s,0m50.562s
simNo5,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron06,1,6m26.715s,6m32.020s,0m16.026s
simNo5,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron07,1,4m31.651s,4m38.246s,0m9.816s
simNo6,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron10,1,5m36.968s,5m36.733s,0m18.838s
simNo6,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron11,1,6m52.257s,6m53.495s,0m18.122s
simNo6,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron03,1,163m56.855s,164m5.303s,0m49.764s
simNo6,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron04,1,168m52.724s,169m0.372s,0m51.112s
simNo6,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron08,1,4m5.264s,4m10.755s,0m9.730s
simNo6,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron09,1,4m35.670s,4m41.083s,0m8.816s
simNo7,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron03,1,5m34.766s,5m37.539s,0m18.204s
simNo7,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron04,1,6m46.439s,6m46.816s,0m18.041s
simNo7,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron05,1,159m58.867s,160m3.558s,0m50.408s
simNo7,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron06,1,305m19.103s,305m35.783s,1m32.120s
simNo7,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron10,1,3m57.467s,4m2.251s,0m9.978s
simNo7,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron11,1,4m26.444s,4m32.815s,0m9.282s
simNo8,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron05,1,5m37.952s,5m39.183s,0m18.889s
simNo8,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron06,1,13m10.672s,13m14.099s,0m29.533s
simNo8,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron07,1,160m50.562s,161m0.940s,0m50.698s
simNo8,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron08,1,181m6.162s,181m12.252s,0m49.220s
simNo8,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron03,1,4m2.914s,4m8.671s,0m9.473s
simNo8,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron04,1,4m32.978s,4m39.682s,0m9.690s
simNo9,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron07,1,5m43.862s,5m46.232s,0m18.402s
simNo9,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron08,1,7m18.758s,7m19.064s,0m18.877s
simNo9,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron09,1,165m5.258s,165m12.682s,0m50.429s
simNo9,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron10,1,175m44.540s,175m53.558s,0m53.059s
simNo9,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastral_wroot,heron05,1,3m56.021s,4m2.865s,0m10.218s
simNo9,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastral_wroot,heron06,1,7m40.465s,7m49.854s,0m14.987s
simNo10,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron07,16,0m2.067s,0m3.917s,0m0.014s
simNo10,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron08,16,0m2.402s,0m4.194s,0m0.012s
simNo10,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron09,16,2m17.464s,2m28.107s,0m0.279s
simNo10,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron10,16,2m18.062s,2m28.857s,0m0.348s
simNo10,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron09,16,0m2.421s,0m3.369s,0m0.022s
simNo10,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron10,16,0m2.404s,0m3.407s,0m0.017s
simNo1,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron09,16,0m2.020s,0m3.806s,0m0.009s
simNo1,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron10,16,0m2.321s,0m4.110s,0m0.024s
simNo1,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron11,16,2m19.190s,2m30.151s,0m0.323s
simNo1,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron03,16,2m49.888s,3m0.552s,0m0.327s
simNo1,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron03,16,0m1.823s,0m2.799s,0m0.015s
simNo1,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron04,16,0m2.302s,0m3.321s,0m0.010s
simNo2,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron11,16,0m2.010s,0m3.825s,0m0.032s
simNo2,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron03,16,0m1.834s,0m3.636s,0m0.012s
simNo2,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron04,16,2m4.826s,2m16.184s,0m0.266s
simNo2,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron05,16,2m40.826s,2m51.285s,0m0.407s
simNo2,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron10,16,0m1.607s,0m2.639s,0m0.011s
simNo2,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron11,16,0m2.391s,0m3.357s,0m0.016s
simNo3,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron04,16,0m1.907s,0m3.763s,0m0.011s
simNo3,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron05,16,0m2.075s,0m3.911s,0m0.011s
simNo3,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron06,16,2m20.000s,2m30.808s,0m0.294s
simNo3,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron07,16,2m4.352s,2m15.499s,0m0.210s
simNo3,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron11,16,0m1.748s,0m2.762s,0m0.024s
simNo3,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron03,16,0m2.404s,0m3.358s,0m0.018s
simNo4,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron06,16,0m1.960s,0m3.793s,0m0.010s
simNo4,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron07,16,0m2.517s,0m4.339s,0m0.014s
simNo4,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron08,16,2m16.241s,2m27.006s,0m0.313s
simNo4,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron09,16,2m30.368s,2m41.362s,0m0.216s
simNo4,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron04,16,0m1.731s,0m2.744s,0m0.026s
simNo4,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron05,16,0m2.395s,0m3.396s,0m0.039s
simNo5,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron08,16,0m2.109s,0m3.932s,0m0.018s
simNo5,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron09,16,0m2.514s,0m4.295s,0m0.030s
simNo5,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron10,16,2m28.424s,2m39.299s,0m0.281s
simNo5,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron11,16,2m23.031s,2m33.982s,0m0.315s
simNo5,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron06,16,0m1.950s,0m2.956s,0m0.017s
simNo5,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron07,16,0m2.372s,0m3.376s,0m0.016s
simNo6,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron10,16,0m1.960s,0m3.807s,0m0.011s
simNo6,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron11,16,0m2.395s,0m4.192s,0m0.016s
simNo6,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron03,16,2m11.101s,2m22.070s,0m0.291s
simNo6,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron04,16,2m19.223s,2m30.211s,0m0.263s
simNo6,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron08,16,0m2.318s,0m3.264s,0m0.016s
simNo6,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron09,16,0m2.157s,0m3.170s,0m0.020s
simNo7,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,fastme_v2.1.5_wroot,heron03,16,0m2.025s,0m3.855s,0m0.011s
